Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming_data,Sentiment,Prediksi_Sentimen,Kategori
2026-05-09 07:24:50,Syafiq Nailur Ridho,5,"Pengalaman saya pakai Alfagift sejauh ini sangat memuaskan. Aplikasinya gampang dipakai, promonya cukup sering, dan proses pesan kebutuhan harian jadi lebih praktis. Yang paling membantu fitur pencarian produknya cepat dan pembayaran juga lancar karena bisa pakai banyak jenis pembayaran ditambah lagi gratis ongkir ni alfagift, itu yang mabtap. Sejauh ini cukup terbantu kalau lagi butuh belanja tanpa ribet keluar rumah/kantor atau saat mau pergi tinggal order via online dan ambil langsung di toko",Pengalaman saya pakai Alfagift sejauh ini sangat memuaskan Aplikasinya gampang dipakai promonya cukup sering dan proses pesan kebutuhan harian jadi lebih praktis Yang paling membantu fitur pencarian produknya cepat dan pembayaran juga lancar karena bisa pakai banyak jenis pembayaran ditambah lagi gratis ongkir ni alfagift itu yang mabtap Sejauh ini cukup terbantu kalau lagi butuh belanja tanpa ribet keluar rumahkantor atau saat mau pergi tinggal order via online dan ambil langsung di toko,pengalaman saya pakai alfagift sejauh ini sangat memuaskan aplikasinya gampang dipakai promonya cukup sering dan proses pesan kebutuhan harian jadi lebih praktis yang paling membantu fitur pencarian produknya cepat dan pembayaran juga lancar karena bisa pakai banyak jenis pembayaran ditambah lagi gratis ongkir ni alfagift itu yang mabtap sejauh ini cukup terbantu kalau lagi butuh belanja tanpa ribet keluar rumahkantor atau saat mau pergi tinggal order via online dan ambil langsung di toko,pengalaman saya pakai alfagift sejauh ini sangat memuaskan aplikasinya gampang dipakai promonya cukup sering dan proses pesan kebutuhan harian jadi lebih praktis yang paling membantu fitur pencarian produknya cepat dan pembayaran juga lancar karena bisa pakai banyak jenis pembayaran ditambah lagi gratis ongkir nih alfagift itu yang mabtap sejauh ini cukup terbantu kalau lagi butuh belanja tanpa ribet keluar rumahkantor atau saat mau pergi tinggal order via online dan ambil langsung di toko,"['pengalaman', 'saya', 'pakai', 'alfagift', 'sejauh', 'ini', 'sangat', 'memuaskan', 'aplikasinya', 'gampang', 'dipakai', 'promonya', 'cukup', 'sering', 'dan', 'proses', 'pesan', 'kebutuhan', 'harian', 'jadi', 'lebih', 'praktis', 'yang', 'paling', 'membantu', 'fitur', 'pencarian', 'produknya', 'cepat', 'dan', 'pembayaran', 'juga', 'lancar', 'karena', 'bisa', 'pakai', 'banyak', 'jenis', 'pembayaran', 'ditambah', 'lagi', 'gratis', 'ongkir', 'nih', 'alfagift', 'itu', 'yang', 'mabtap', 'sejauh', 'ini', 'cukup', 'terbantu', 'kalau', 'lagi', 'butuh', 'belanja', 'tanpa', 'ribet', 'keluar', 'rumahkantor', 'atau', 'saat', 'mau', 'pergi', 'tinggal', 'order', 'via', 'online', 'dan', 'ambil', 'langsung', 'di', 'toko']","['pengalaman', 'pakai', 'alfagift', 'memuaskan', 'aplikasinya', 'gampang', 'dipakai', 'promonya', 'proses', 'pesan', 'kebutuhan', 'harian', 'praktis', 'membantu', 'fitur', 'pencarian', 'produknya', 'cepat', 'pembayaran', 'lancar', 'pakai', 'jenis', 'pembayaran', 'ditambah', 'gratis', 'ongkir', 'nih', 'alfagift', 'mabtap', 'terbantu', 'butuh', 'belanja', 'ribet', 'rumahkantor', 'pergi', 'tinggal', 'order', 'via', 'online', 'ambil', 'langsung', 'toko']",alam pakai alfagift muas aplikasi gampang pakai promonya proses pesan butuh hari praktis bantu fitur cari produk cepat bayar lancar pakai jenis bayar tambah gratis ongkir nih alfagift mabtap bantu butuh belanja ribet rumahkantor pergi tinggal order via online ambil langsung toko,Positif,Positif,Promo & Voucher
2026-05-09 07:13:49,Nining Baidila,1,"pengirimannya lama, selalu ngaret berjam-jam dari estimasi pengantaran",pengirimannya lama selalu ngaret berjamjam dari estimasi pengantaran,pengirimannya lama selalu ngaret berjamjam dari estimasi pengantaran,pengirimannya lama selalu ngaret berjamjam dari estimasi pengantaran,"['pengirimannya', 'lama', 'selalu', 'ngaret', 'berjamjam', 'dari', 'estimasi', 'pengantaran']","['pengirimannya', 'ngaret', 'berjamjam', 'estimasi', 'pengantaran']",kirim ngaret berjamjam estimasi antar,Negatif,Negatif,Layanan Pengiriman
2026-05-09 07:11:58,Ficky Himne Saputri,1,"ALFAMART PAHLAWAN 2 CIREUNDEU GAJELAS, SLOW RESPON",ALFAMART PAHLAWAN  CIREUNDEU GAJELAS SLOW RESPON,alfamart pahlawan  cireundeu gajelas slow respon,alfamart pahlawan cireundeu gajelas slow respon,"['alfamart', 'pahlawan', 'cireundeu', 'gajelas', 'slow', 'respon']","['alfamart', 'pahlawan', 'cireundeu', 'gajelas', 'slow', 'respon']",alfamart pahlawan cireundeu gajelas slow respon,Negatif,Negatif,Customer Service
2026-05-09 05:52:32,Intan Aulia Agustina,1,"jujur kebantu banget, tapi plis lah alfa pelayannannya ditingkatkan. bisa milih pengiriman, aku udah milih 1 jam setelah pembayaran barang masih gak dikirim sampai 2 jam lebih padahal butuhnya segera. dichat kurirnya malah marah-marah gak sopan gitu",jujur kebantu banget tapi plis lah alfa pelayannannya ditingkatkan bisa milih pengiriman aku udah milih  jam setelah pembayaran barang masih gak dikirim sampai  jam lebih padahal butuhnya segera dichat kurirnya malah marahmarah gak sopan gitu,jujur kebantu banget tapi plis lah alfa pelayannannya ditingkatkan bisa milih pengiriman aku udah milih  jam setelah pembayaran barang masih gak dikirim sampai  jam lebih padahal butuhnya segera dichat kurirnya malah marahmarah gak sopan gitu,jujur kebantu banget tapi plis lah alfa pelayannannya ditingkatkan bisa memilih pengiriman aku sudah memilih jam setelah pembayaran barang masih tidak dikirim sampai jam lebih padahal butuhnya segera dichat kurirnya malah marahmarah tidak sopan begitu,"['jujur', 'kebantu', 'banget', 'tapi', 'plis', 'lah', 'alfa', 'pelayannannya', 'ditingkatkan', 'bisa', 'memilih', 'pengiriman', 'aku', 'sudah', 'memilih', 'jam', 'setelah', 'pembayaran', 'barang', 'masih', 'tidak', 'dikirim', 'sampai', 'jam', 'lebih', 'padahal', 'butuhnya', 'segera', 'dichat', 'kurirnya', 'malah', 'marahmarah', 'tidak', 'sopan', 'begitu']","['jujur', 'kebantu', 'banget', 'plis', 'alfa', 'pelayannannya', 'ditingkatkan', 'memilih', 'pengiriman', 'memilih', 'jam', 'pembayaran', 'barang', 'dikirim', 'jam', 'butuhnya', 'dichat', 'kurirnya', 'marahmarah', 'sopan']",jujur bantu banget plis alfa pelayannannya tingkat pilih kirim pilih jam bayar barang kirim jam butuh dichat kurir marahmarah sopan,Negatif,Negatif,Layanan Pengiriman
2026-05-09 05:49:30,Imam 4927,1,aplikasi saya tiba tiba ga bisa digunakan tanya ke alfanya baik di store maupun di medsos ga ada jawaban sungguh mengecewakan,aplikasi saya tiba tiba ga bisa digunakan tanya ke alfanya baik di store maupun di medsos ga ada jawaban sungguh mengecewakan,aplikasi saya tiba tiba ga bisa digunakan tanya ke alfanya baik di store maupun di medsos ga ada jawaban sungguh mengecewakan,aplikasi saya tiba tiba tidak bisa digunakan tanya ke alfanya baik di store maupun di medsos tidak ada jawaban sungguh mengecewakan,"['aplikasi', 'saya', 'tiba', 'tiba', 'tidak', 'bisa', 'digunakan', 'tanya', 'ke', 'alfanya', 'baik', 'di', 'store', 'maupun', 'di', 'medsos', 'tidak', 'ada', 'jawaban', 'sungguh', 'mengecewakan']","['aplikasi', 'alfanya', 'store', 'medsos', 'sungguh', 'mengecewakan']",aplikasi alfa store medsos sungguh kecewa,Negatif,Negatif,Aplikasi & Bug
2026-05-09 05:35:51,Cecep Ansori (Iyosz Ibnu Azzam),1,Kacau nie.. g bisa di buka. mau cek belanjaan susah,Kacau nie g bisa di buka mau cek belanjaan susah,kacau nie g bisa di buka mau cek belanjaan susah,kacau ini tidak bisa di buka mau cek belanjaan susah,"['kacau', 'ini', 'tidak', 'bisa', 'di', 'buka', 'mau', 'cek', 'belanjaan', 'susah']","['kacau', 'buka', 'cek', 'belanjaan', 'susah']",kacau buka cek belanja susah,Negatif,Negatif,Umum
2026-05-09 05:09:31,134_Putri Ragina Prayoga,4,"Kekurangan pada aplikasi ini hanya tidak ada fitur pembayaran via QRIS, mungkin untuk pengembangan selanjutnya bisa menambahkan fitur tersebut, untuk keseluruhan pengalaman pengguna aplikasi ini cukup memuaskan",Kekurangan pada aplikasi ini hanya tidak ada fitur pembayaran via QRIS mungkin untuk pengembangan selanjutnya bisa menambahkan fitur tersebut untuk keseluruhan pengalaman pengguna aplikasi ini cukup memuaskan,kekurangan pada aplikasi ini hanya tidak ada fitur pembayaran via qris mungkin untuk pengembangan selanjutnya bisa menambahkan fitur tersebut untuk keseluruhan pengalaman pengguna aplikasi ini cukup memuaskan,kekurangan pada aplikasi ini hanya tidak ada fitur pembayaran via qris mungkin untuk pengembangan selanjutnya bisa menambahkan fitur tersebut untuk keseluruhan pengalaman pengguna aplikasi ini cukup memuaskan,"['kekurangan', 'pada', 'aplikasi', 'ini', 'hanya', 'tidak', 'ada', 'fitur', 'pembayaran', 'via', 'qris', 'mungkin', 'untuk', 'pengembangan', 'selanjutnya', 'bisa', 'menambahkan', 'fitur', 'tersebut', 'untuk', 'keseluruhan', 'pengalaman', 'pengguna', 'aplikasi', 'ini', 'cukup', 'memuaskan']","['kekurangan', 'aplikasi', 'fitur', 'pembayaran', 'via', 'qris', 'pengembangan', 'fitur', 'pengalaman', 'pengguna', 'aplikasi', 'memuaskan']",kurang aplikasi fitur bayar via qris kembang fitur alam guna aplikasi muas,Positif,Positif,Pembayaran
2026-05-09 05:07:27,Amalia Sri Hartati,2,"sebenernya sangat usefull, tapi chat nya slow respon jadinya kalo mau tanya"" bingung",sebenernya sangat usefull tapi chat nya slow respon jadinya kalo mau tanya bingung,sebenernya sangat usefull tapi chat nya slow respon jadinya kalo mau tanya bingung,sebenarnya sangat usefull tapi chat ya slow respon jadinya kalau mau tanya bingung,"['sebenarnya', 'sangat', 'usefull', 'tapi', 'chat', 'ya', 'slow', 'respon', 'jadinya', 'kalau', 'mau', 'tanya', 'bingung']","['usefull', 'chat', 'ya', 'slow', 'respon', 'bingung']",usefull chat ya slow respon bingung,Negatif,Negatif,Customer Service
2026-05-09 04:42:31,Lingga Wibi30,2,"mau topup E wallet ga bisa bisa selalu gagal memuat halaman, tapi giliran ke token PLN, paket, pulsa bisa. tolong dong di perbaiki kembali kalo kaya gini terus orang udah ga minat di Alfagift lagi. Mohon di perbaiki",mau topup E wallet ga bisa bisa selalu gagal memuat halaman tapi giliran ke token PLN paket pulsa bisa tolong dong di perbaiki kembali kalo kaya gini terus orang udah ga minat di Alfagift lagi Mohon di perbaiki,mau topup e wallet ga bisa bisa selalu gagal memuat halaman tapi giliran ke token pln paket pulsa bisa tolong dong di perbaiki kembali kalo kaya gini terus orang udah ga minat di alfagift lagi mohon di perbaiki,mau topup e wallet tidak bisa bisa selalu gagal memuat halaman tapi giliran ke token pln paket pulsa bisa tolong dong di perbaiki kembali kalau kayak begini terus orang sudah tidak minat di alfagift lagi mohon di perbaiki,"['mau', 'topup', 'e', 'wallet', 'tidak', 'bisa', 'bisa', 'selalu', 'gagal', 'memuat', 'halaman', 'tapi', 'giliran', 'ke', 'token', 'pln', 'paket', 'pulsa', 'bisa', 'tolong', 'dong', 'di', 'perbaiki', 'kembali', 'kalau', 'kayak', 'begini', 'terus', 'orang', 'sudah', 'tidak', 'minat', 'di', 'alfagift', 'lagi', 'mohon', 'di', 'perbaiki']","['topup', 'e', 'wallet', 'gagal', 'memuat', 'halaman', 'giliran', 'token', 'pln', 'paket', 'pulsa', 'tolong', 'perbaiki', 'kayak', 'orang', 'minat', 'alfagift', 'mohon', 'perbaiki']",topup e wallet gagal muat halaman gilir token pln paket pulsa tolong baik kayak orang minat alfagift mohon baik,Negatif,Negatif,Layanan Pengiriman
2026-05-09 04:26:46,Park Jay,1,"ALFAGIFT DS DC PARUNG, TOLONG DITINGKATKAN PEGAWAI ASAL ASALAN KASIH ALASAN AGAR MENUNDA PENGIRIMAN. DAN PERCUMA, DI INSTAGRAM, WHATSAPP, DAN APAPUN TIDAK BISA MEMBUAT PENGADUAN LAYANAN ALFAGIFT. JELEK BANGET APLIKASI INI",ALFAGIFT DS DC PARUNG TOLONG DITINGKATKAN PEGAWAI ASAL ASALAN KASIH ALASAN AGAR MENUNDA PENGIRIMAN DAN PERCUMA DI INSTAGRAM WHATSAPP DAN APAPUN TIDAK BISA MEMBUAT PENGADUAN LAYANAN ALFAGIFT JELEK BANGET APLIKASI INI,alfagift ds dc parung tolong ditingkatkan pegawai asal asalan kasih alasan agar menunda pengiriman dan percuma di instagram whatsapp dan apapun tidak bisa membuat pengaduan layanan alfagift jelek banget aplikasi ini,alfagift ds dc parung tolong ditingkatkan pegawai asal asalan kasih alasan agar menunda pengiriman dan percuma di instagram whatsapp dan apapun tidak bisa membuat pengaduan layanan alfagift jelek banget aplikasi ini,"['alfagift', 'ds', 'dc', 'parung', 'tolong', 'ditingkatkan', 'pegawai', 'asal', 'asalan', 'kasih', 'alasan', 'agar', 'menunda', 'pengiriman', 'dan', 'percuma', 'di', 'instagram', 'whatsapp', 'dan', 'apapun', 'tidak', 'bisa', 'membuat', 'pengaduan', 'layanan', 'alfagift', 'jelek', 'banget', 'aplikasi', 'ini']","['alfagift', 'ds', 'dc', 'parung', 'tolong', 'ditingkatkan', 'pegawai', 'asalan', 'kasih', 'alasan', 'menunda', 'pengiriman', 'instagram', 'whatsapp', 'apapun', 'pengaduan', 'layanan', 'alfagift', 'jelek', 'banget', 'aplikasi']",alfagift ds dc parung tolong tingkat pegawai asal kasih alas tunda kirim instagram whatsapp apa adu layan alfagift jelek banget aplikasi,Negatif,Negatif,Layanan Pengiriman
2026-05-09 03:01:55,Apri CS,1,"Aplikasi GK jelas , mau belanja galon isi ulang Setok kosong terus setiap hari",Aplikasi GK jelas  mau belanja galon isi ulang Setok kosong terus setiap hari,aplikasi gk jelas  mau belanja galon isi ulang setok kosong terus setiap hari,aplikasi tidak jelas mau belanja galon isi ulang setok kosong terus setiap hari,"['aplikasi', 'tidak', 'jelas', 'mau', 'belanja', 'galon', 'isi', 'ulang', 'setok', 'kosong', 'terus', 'setiap', 'hari']","['aplikasi', 'belanja', 'galon', 'isi', 'ulang', 'setok', 'kosong']",aplikasi belanja galon isi ulang tok kosong,Negatif,Negatif,Aplikasi & Bug
2026-05-09 01:10:57,Syafiah Azzahra,5,aq kasih bintang 5 yaa,aq kasih bintang  yaa,aq kasih bintang  yaa,aku kasih bintang ya,"['aku', 'kasih', 'bintang', 'ya']","['kasih', 'bintang', 'ya']",kasih bintang ya,Positif,Negatif,Umum
2026-05-08 23:50:25,Ambu Mitha,5,"Bintang 5 krna aku suka Alfamart,.",Bintang  krna aku suka Alfamart,bintang  krna aku suka alfamart,bintang karena aku suka alfamart,"['bintang', 'karena', 'aku', 'suka', 'alfamart']","['bintang', 'suka', 'alfamart']",bintang suka alfamart,Positif,Positif,Umum
2026-05-08 22:27:47,Bondjil Bakerr,1,aplikasi ribet bnyak bngt bentrok aplikasi udh kaya mbanking aj,aplikasi ribet bnyak bngt bentrok aplikasi udh kaya mbanking aj,aplikasi ribet bnyak bngt bentrok aplikasi udh kaya mbanking aj,aplikasi ribet banyak banget bentrok aplikasi sudah kayak mbanking saja,"['aplikasi', 'ribet', 'banyak', 'banget', 'bentrok', 'aplikasi', 'sudah', 'kayak', 'mbanking', 'saja']","['aplikasi', 'ribet', 'banget', 'bentrok', 'aplikasi', 'kayak', 'mbanking']",aplikasi ribet banget bentrok aplikasi kayak mbanking,Negatif,Negatif,Aplikasi & Bug
2026-05-08 22:15:57,Ayu Rahayu,3,"beberapa kali dapet barang reject masih diem, salah varian atau ukuran masih dibiarin, terus sempet komplain ke tokonya langsung juga karna kurang barangnya di chat via apk tidak dibalas dan sekarang fitur chat diaplikasi auto nutup sendiri bahkan sebelum customer konfirmasi pesanan itu diterima. sebenernya kasian sama karyawannya kalo mau komplain atau marah2 jg males ribet tapi pelayanannya makin lama makin jelek padahal udah make dari lama dan di status member saya udah crazy rich 🙄",beberapa kali dapet barang reject masih diem salah varian atau ukuran masih dibiarin terus sempet komplain ke tokonya langsung juga karna kurang barangnya di chat via apk tidak dibalas dan sekarang fitur chat diaplikasi auto nutup sendiri bahkan sebelum customer konfirmasi pesanan itu diterima sebenernya kasian sama karyawannya kalo mau komplain atau marah jg males ribet tapi pelayanannya makin lama makin jelek padahal udah make dari lama dan di status member saya udah crazy rich ,beberapa kali dapet barang reject masih diem salah varian atau ukuran masih dibiarin terus sempet komplain ke tokonya langsung juga karna kurang barangnya di chat via apk tidak dibalas dan sekarang fitur chat diaplikasi auto nutup sendiri bahkan sebelum customer konfirmasi pesanan itu diterima sebenernya kasian sama karyawannya kalo mau komplain atau marah jg males ribet tapi pelayanannya makin lama makin jelek padahal udah make dari lama dan di status member saya udah crazy rich ,beberapa kali dapat barang reject masih diam salah varian atau ukuran masih dibiarkan terus sempat komplain ke tokonya langsung juga karena kurang barangnya di chat via apk tidak dibalas dan sekarang fitur chat diaplikasi auto nutup sendiri bahkan sebelum customer konfirmasi pesanan itu diterima sebenarnya kasihan sama karyawannya kalau mau komplain atau marah juga malas ribet tapi pelayanannya makin lama makin jelek padahal sudah memakai dari lama dan di status member saya sudah crazy rich,"['beberapa', 'kali', 'dapat', 'barang', 'reject', 'masih', 'diam', 'salah', 'varian', 'atau', 'ukuran', 'masih', 'dibiarkan', 'terus', 'sempat', 'komplain', 'ke', 'tokonya', 'langsung', 'juga', 'karena', 'kurang', 'barangnya', 'di', 'chat', 'via', 'apk', 'tidak', 'dibalas', 'dan', 'sekarang', 'fitur', 'chat', 'diaplikasi', 'auto', 'nutup', 'sendiri', 'bahkan', 'sebelum', 'customer', 'konfirmasi', 'pesanan', 'itu', 'diterima', 'sebenarnya', 'kasihan', 'sama', 'karyawannya', 'kalau', 'mau', 'komplain', 'atau', 'marah', 'juga', 'malas', 'ribet', 'tapi', 'pelayanannya', 'makin', 'lama', 'makin', 'jelek', 'padahal', 'sudah', 'memakai', 'dari', 'lama', 'dan', 'di', 'status', 'member', 'saya', 'sudah', 'crazy', 'rich']","['kali', 'barang', 'reject', 'diam', 'salah', 'varian', 'ukuran', 'dibiarkan', 'komplain', 'tokonya', 'langsung', 'barangnya', 'chat', 'via', 'apk', 'dibalas', 'fitur', 'chat', 'diaplikasi', 'auto', 'nutup', 'customer', 'konfirmasi', 'pesanan', 'diterima', 'kasihan', 'karyawannya', 'komplain', 'marah', 'malas', 'ribet', 'pelayanannya', 'jelek', 'memakai', 'status', 'member', 'crazy', 'rich']",kali barang reject diam salah varian ukur biar komplain toko langsung barang chat via apk balas fitur chat aplikasi auto nutup customer konfirmasi pesan terima kasihan karyawannya komplain marah malas ribet layan jelek pakai status member crazy rich,Negatif,Negatif,Aplikasi & Bug
2026-05-08 18:59:22,Dang Bae,1,"mw top up e wallet, susah bnget masuk ny.",mw top up e wallet susah bnget masuk ny,mw top up e wallet susah bnget masuk ny,mau top up e wallet susah banget masuk nya,"['mau', 'top', 'up', 'e', 'wallet', 'susah', 'banget', 'masuk', 'nya']","['top', 'up', 'e', 'wallet', 'susah', 'banget', 'masuk', 'nya']",top up e wallet susah banget masuk nya,Negatif,Negatif,Login & Akun
2026-05-08 16:43:55,Aries Dhapa,1,lemot,lemot,lemot,lemot,['lemot'],['lemot'],lot,Negatif,Negatif,Umum
2026-05-08 14:20:07,Rizqi Maharani,1,"Ketikaa barang sudah sampai tidak ada konfirmasu apapun dan tiba"" langsung ditaruh dibawah diluar gerbang. Dan langsung di selesaikan pesanan, kalau hilang gimana?",Ketikaa barang sudah sampai tidak ada konfirmasu apapun dan tiba langsung ditaruh dibawah diluar gerbang Dan langsung di selesaikan pesanan kalau hilang gimana,ketikaa barang sudah sampai tidak ada konfirmasu apapun dan tiba langsung ditaruh dibawah diluar gerbang dan langsung di selesaikan pesanan kalau hilang gimana,ketikaa barang sudah sampai tidak ada konfirmasu apapun dan tiba langsung ditaruh dibawah diluar gerbang dan langsung di selesaikan pesanan kalau hilang bagaimana,"['ketikaa', 'barang', 'sudah', 'sampai', 'tidak', 'ada', 'konfirmasu', 'apapun', 'dan', 'tiba', 'langsung', 'ditaruh', 'dibawah', 'diluar', 'gerbang', 'dan', 'langsung', 'di', 'selesaikan', 'pesanan', 'kalau', 'hilang', 'bagaimana']","['ketikaa', 'barang', 'konfirmasu', 'apapun', 'langsung', 'ditaruh', 'dibawah', 'diluar', 'gerbang', 'langsung', 'selesaikan', 'pesanan', 'hilang']",ketikaa barang konfirmasu apa langsung taruh bawah luar gerbang langsung selesai pesan hilang,Negatif,Negatif,Umum
2026-05-08 14:11:26,Majesty L,1,"slow respon,pesanan lama dikirim",slow responpesanan lama dikirim,slow responpesanan lama dikirim,slow responpesanan lama dikirim,"['slow', 'responpesanan', 'lama', 'dikirim']","['slow', 'responpesanan', 'dikirim']",slow responpesanan kirim,Negatif,Negatif,Layanan Pengiriman
2026-05-08 13:59:15,ilfah marianti,3,teliti lagi karyawannya ga 1x atau 2x saya berkali² pesan pengiriman slalu lama lebih parahnya pesan jam 7 malam datang di jam 10 malam,teliti lagi karyawannya ga x atau x saya berkali pesan pengiriman slalu lama lebih parahnya pesan jam  malam datang di jam  malam,teliti lagi karyawannya ga x atau x saya berkali pesan pengiriman slalu lama lebih parahnya pesan jam  malam datang di jam  malam,teliti lagi karyawannya tidak kali atau kali saya berkali pesan pengiriman selalu lama lebih parahnya pesan jam malam datang di jam malam,"['teliti', 'lagi', 'karyawannya', 'tidak', 'kali', 'atau', 'kali', 'saya', 'berkali', 'pesan', 'pengiriman', 'selalu', 'lama', 'lebih', 'parahnya', 'pesan', 'jam', 'malam', 'datang', 'di', 'jam', 'malam']","['teliti', 'karyawannya', 'kali', 'kali', 'berkali', 'pesan', 'pengiriman', 'parahnya', 'pesan', 'jam', 'malam', 'jam', 'malam']",teliti karyawannya kali kali kali pesan kirim parah pesan jam malam jam malam,Negatif,Negatif,Layanan Pengiriman
